drug,adr,a,n_drug,n_adr,PRR,PRR_lower95,PRR_upper95,chi2_PRR,pvalue_PRR,ROR,ROR_lower95,ROR_upper95,IC,IC_lower95,IC_upper95,IC025,EBGM,EB05,EB95,signal_PRR,signal_ROR,signal_IC,signal_EBGM,n_methods_flagged,signal_ANY_3,signal_ALL_4,signal_strength
Didanosine,Congenital Musculoskeletal Disorder Of Skull,3,2420,341,2.8006796330091595,0.9778023849338499,8.02187285244039,1.2431502335580669,0.26486478963883325,2.8027095021988546,0.9770310882419264,8.039847092123132,0.9966745513659867,-0.05098673080023364,2.044335833532207,-0.7672449543220374,2.338888095813826,0.13583265706714576,4.541943534560506,False,False,False,False,0,False,False,None / Noise
Folic Acid,Pulmonary Hypertension,6,2545,713,2.365866043659114,1.0939849841520064,5.116452435476479,2.7410863284977856,0.09779826223647138,2.368898053858575,1.093237733833979,5.133081136794299,0.9966663789421779,0.22789492606066386,1.765437831823692,-0.29769372029710595,2.154927976508637,0.7137388579200854,3.5961170950971884,False,True,False,False,1,False,False,None / Noise
"Calcium Phosphate, Dibasic, Anhydrous\Magnesium Glycerophosphate\Phosphoric Acid\Sodium Phosphate, Dibasic",Foetal Exposure During Pregnancy,3,13,63487,2.68730658373012,1.0907040884557535,6.621059507701854,1.3695945319997342,0.24188156092360166,3.121777756775276,0.9311235431689868,10.466383794280446,0.9965358187312332,-0.05112546343498714,2.0441971008974535,-0.7673836869567909,2.3385855947128604,0.1358150890918406,4.54135610033388,False,False,False,False,0,False,False,None / Noise
Norethindrone,Foetal Exposure During Pregnancy,3,13,63487,2.68730658373012,1.0907040884557535,6.621059507701854,1.3695945319997342,0.24188156092360166,3.121777756775276,0.9311235431689868,10.466383794280446,0.9965358187312332,-0.05112546343498714,2.0441971008974535,-0.7673836869567909,2.3385855947128604,0.1358150890918406,4.54135610033388,False,False,False,False,0,False,False,None / Noise
Fluorouracil,Caesarean Section,7,535,4011,2.299638047252863,1.1290989460924916,4.683677339948344,3.239584871925473,0.07187884871410574,2.315907494324325,1.1256731449822246,4.764640203220152,0.9957836451989303,0.2800969152091235,1.711470375188737,-0.20919911447778528,2.129281767955802,0.8101004895710684,3.4484630463405352,False,True,False,False,1,False,False,None / Noise
Lisinopril,Premature Baby,32,626,16608,2.057383878546705,1.4715666181527283,2.876409651788237,16.0225006314393,6.259414890176931e-05,2.1134600171790616,1.4842515390261135,3.009404488908489,0.9956460358461645,0.6518477823991083,1.3394442892932208,0.4168020376955087,2.0221948575630657,1.4346041933381803,2.609785521787951,True,True,True,False,3,True,False,Moderate (3/4)
Minocycline Hydrochloride,Dyspnoea,3,739,1118,2.788890878999554,0.9790414673452424,7.944415629357766,1.2369936532688228,0.26605123776286543,2.795500847010723,0.9765001417120086,8.002891809044339,0.9954476678051258,-0.05221361436109451,2.043108949971346,-0.7684718378828983,2.3362146281389515,0.13567739345341856,4.5367518628244845,False,False,False,False,0,False,False,None / Noise
Levetiracetam,Agitation,4,3381,342,2.5737511714950867,1.0160316064140789,6.519674241386415,1.738454677099769,0.18733474853387605,2.57546890699706,1.0154614396113955,6.532045267466792,0.9954135332169048,0.07146383164270231,1.9193632347911074,-0.5602160663723138,2.2410800665486885,0.4092053717379751,4.0729547613594015,False,True,False,False,1,False,False,None / Noise
Digoxin,Neonatal Respiratory Distress Syndrome,15,647,7399,2.131095158883093,1.3024767961115276,3.4868694703610474,7.2648166688923235,0.007031844643309194,2.157130695450384,1.3025886698461924,3.57228106229705,0.995398963821517,0.4975643291881964,1.4932335984548377,0.1572079973470486,2.05467603018264,1.183429609704747,2.9259224506605332,True,True,True,False,3,True,False,Moderate (3/4)
Phenytoin,Hypotonia Neonatal,9,792,3544,2.228484943388533,1.1833892822032588,4.196543958606182,4.231872571363953,0.039671648665759056,2.24196000146928,1.1814537459307906,4.2544066286980815,0.9953294928332864,0.35942611218604503,1.6312328734805277,-0.07532415825645666,2.097139343755728,0.950388942765751,3.2438897447457054,True,True,False,False,2,False,False,Weak (2/4)
Insulin Human,Pneumothorax,3,1394,593,2.791051636570305,0.9772317976427396,7.971465170077967,1.235251763986776,0.2663881208805017,2.7945558539615294,0.975888641137585,8.002493411345723,0.994898282306992,-0.05276299985922839,2.0425595644732124,-0.7690212233810322,2.335018722125498,0.13560794032665413,4.534429503924342,False,False,False,False,0,False,False,None / Noise
Hydromorphone Hydrochloride,Memory Impairment,6,11650,156,2.39626020927053,1.0929952164593675,5.253511547044092,2.7643970178749946,0.09638299839049472,2.3969385686625184,1.0928372174152905,5.257246377031683,0.9947730670587244,0.22600161417721032,1.7635445199402384,-0.2995870321805595,2.1516495275772476,0.7126529949949445,3.5906460601595507,False,True,False,False,1,False,False,None / Noise
Amiodarone Hydrochloride,Maternal Drugs Affecting Foetus,3,103,8027,2.7726876898435733,0.9898419027183702,7.766691836643153,1.2462942064642986,0.26426144584928457,2.8206307858799344,0.9713993133451231,8.190203473437114,0.9947247699095509,-0.0529365122566694,2.0423860520757713,-0.7691947357784732,2.334641178992036,0.1355860142297738,4.533696343754298,False,False,False,False,0,False,False,None / Noise
Cisapride,Maternal Drugs Affecting Foetus,3,103,8027,2.7726876898435733,0.9898419027183702,7.766691836643153,1.2462942064642986,0.26426144584928457,2.8206307858799344,0.9713993133451231,8.190203473437114,0.9947247699095509,-0.0529365122566694,2.0423860520757713,-0.7691947357784732,2.334641178992036,0.1355860142297738,4.533696343754298,False,False,False,False,0,False,False,None / Noise
Olanzapine,Bradycardia Neonatal,17,2651,2056,2.120942102508088,1.32693700292665,3.390059507173221,8.210931475184731,0.004163877059475129,2.127987198735023,1.3272218628901964,3.4118858682143096,0.9946121852585053,0.5260888004097133,1.4631355701072972,0.2057717924008452,2.0461460799982345,1.230990798804934,2.861301361191535,True,True,True,False,3,True,False,Moderate (3/4)
Paroxetine Hydrochloride,Staphylococcal Infection,3,4198,197,2.8024254592088678,0.9742109960538495,8.061486152623889,1.2381545977289092,0.26582700445690244,2.803597256088127,0.9737693587622854,8.071888382620266,0.9944439487398709,-0.05321733342634949,2.042105230906091,-0.7694755569481533,2.334030306712865,0.13555053737008205,4.532510076055648,False,False,False,False,0,False,False,None / Noise
Metformin Hydrochloride,Foetal Growth Restriction,10,1217,2580,2.2037281315766037,1.2052182667768587,4.029492260260652,4.713163856676179,0.029932515425408014,2.2132845073281295,1.2041220094037854,4.068215905134273,0.9941145215808544,0.3892502154618407,1.5989788276998682,-0.02427946321136254,2.08443036628175,1.0028214398419983,3.1660392927215018,True,True,False,False,2,False,False,Weak (2/4)
Lamotrigine,Poor Sucking Reflex,8,6341,391,2.2778001248167503,1.154856833821958,4.492655069152134,3.735443589837624,0.05326952052890055,2.2793369501324108,1.1545958122821753,4.499736511229615,0.9940061236107408,0.32173601173111854,1.666276235490363,-0.13787722802331703,2.1086027632383697,0.8860637321558416,3.3311417943208976,False,True,False,False,1,False,False,None / Noise
Acetaminophen\Codeine Phosphate,Visual Impairment,47,4274,3595,2.0473532604764157,1.5401016166898152,2.7216745491071266,23.23065415998133,1.4368860218819224e-06,2.058880710792501,1.5438599774531985,2.7457087062171337,0.9939784643703737,0.7096020384418986,1.2783548902988489,0.515181420715288,2.01074089005131,1.5285242439276676,2.4929575361749525,True,True,True,False,3,True,False,Moderate (3/4)
Tramadol Hydrochloride,Retrognathia,6,7275,250,2.377950678798596,1.091611175066283,5.180094854246386,2.740056189500959,0.09786132570698161,2.37902104079135,1.0913538898729498,5.185981527208226,0.9938659652146723,0.22509451233315825,1.7626374180961863,-0.30049413402461156,2.1500808061987873,0.7121334150288092,3.5880281973687653,False,True,False,False,1,False,False,None / Noise
Chlorpromazine,Premature Baby,40,786,16608,2.042740879188465,1.5128058871010994,2.758311780174081,20.018385054774953,7.670115962365337e-06,2.0979463143743846,1.528603464608148,2.8793463052403467,0.9937988449230744,0.6858240356645513,1.3017736541815974,0.4752698293347448,2.0138553069983045,1.4903839708478737,2.5373266431487354,True,True,True,False,3,True,False,Moderate (3/4)
Nadolol,Maternal Exposure During Pregnancy,4,135,8579,2.5479088392423197,1.0269042833720987,6.321757108434251,1.743321412388864,0.18671853154175141,2.591193232644152,1.0123233391127668,6.632547240079901,0.9936051390424758,0.0696554374682733,1.9175548406166785,-0.5620244605467428,2.2375746966481747,0.40856531598332846,4.066584077313021,False,True,False,False,1,False,False,None / Noise
Acetazolamide,Maternal Exposure During Pregnancy,4,135,8579,2.5479088392423197,1.0269042833720987,6.321757108434251,1.743321412388864,0.18671853154175141,2.591193232644152,1.0123233391127668,6.632547240079901,0.9936051390424758,0.0696554374682733,1.9175548406166785,-0.5620244605467428,2.2375746966481747,0.40856531598332846,4.066584077313021,False,True,False,False,1,False,False,None / Noise
Citalopram\Citalopram Hydrobromide,Cyanosis Neonatal,13,3249,1272,2.1598755138742143,1.264736399272123,3.6885648567703297,6.202342874737407,0.01275813251550873,2.1643815361049934,1.2645647749156848,3.704474082116161,0.9935459653036075,0.4601070043032581,1.5269849263039568,0.09540893912954995,2.061525260101682,1.122776649835985,3.000273870367379,True,True,True,False,3,True,False,Moderate (3/4)
Levothyroxine Sodium,Atrial Septal Defect,11,808,4297,2.1809244784199375,1.2276801786960625,3.8743246515742835,5.212438820165844,0.022425855904568224,2.1965878147000115,1.2263056318281662,3.9345803382599693,0.9934516634914152,0.41548424566994957,1.571419081312881,0.020343255934865856,2.0746660690235057,1.0479911150095416,3.10134102303747,True,True,True,False,3,True,False,Moderate (3/4)
Acetaminophen,Rash,9,3748,750,2.2363177682851068,1.180181047184854,4.237584710140109,4.214083157226901,0.04008972604272349,2.2391612676429045,1.1797777427634386,4.24982011507359,0.9934205801378617,0.35751719949062033,1.629323960785103,-0.07723307095188137,2.0940775923225217,0.9490014075424567,3.2391537771025867,True,True,False,False,2,False,False,Weak (2/4)
Aspirin\Oxycodone Hydrochloride,Developmental Delay,207,3037,22476,2.009285264119105,1.7608747429581382,2.2927396106686957,3.009596653549903e+21,0.0,2.082921267832575,1.807916379545934,2.3997575646053444,0.9933389569591298,0.8572952246892146,1.129382689229045,0.7642857342597829,1.9950832605526634,1.767002154890425,2.2231643662149017,True,True,True,False,3,True,False,Moderate (3/4)
Zidovudine,Tachycardia,15,11023,435,2.163559937646991,1.3036549241773743,3.590667681284468,7.2671302298626665,0.007022792361688858,2.1651016399229284,1.3036714637538105,3.595741136880624,0.993186500230703,0.4953518655973823,1.4910211348640237,0.15499553375623454,2.0513343513727222,1.1815049064465755,2.921163796298869,True,True,True,False,3,True,False,Moderate (3/4)
Ondansetron Hydrochloride,Cerebral Ischaemia,3,19719,42,2.8682785561166244,0.9614712267794502,8.556701070541394,1.2624497663162273,0.26118789215975663,2.8685397150173326,0.9613821086597457,8.559052662320736,0.9929571317790468,-0.05470415038717358,2.040618413945267,-0.7709623739089774,2.3307993666244533,0.13536289813337898,4.526235835115528,False,False,False,False,0,False,False,None / Noise
Dihydrocodeine,Drug Dependence,12,145,26234,2.1554425041583407,1.2685056362792266,3.6625240407758852,5.895082338132084,0.015183219689494407,2.255558971535366,1.2630399160440395,4.028017016285879,0.992951646366026,0.43858519522547457,1.5473180975065772,0.05957956026203637,2.066679350740487,1.087312321899905,3.0460463795810693,True,True,True,False,3,True,False,Moderate (3/4)
Human Rho(D) Immune Globulin,Low Birth Weight Baby,9,588,4783,2.222901542666885,1.1822578449750671,4.179537728924967,4.213357850919468,0.04010686959750705,2.2410328778740887,1.1796360068445528,4.2574390155712045,0.9927756517912913,0.35687227114404996,1.6286790324385327,-0.07787799929845174,2.093044281872621,0.94853312829866,3.2375554354465823,True,True,False,False,2,False,False,Weak (2/4)
Levetiracetam,Eye Movement Disorder,3,3381,245,2.794274181378056,0.973279657775328,8.022327537968945,1.2306622563675063,0.267278283634859,2.795721580827214,0.9727300824894364,8.035177793103664,0.9927738804071676,-0.05488740175905271,2.040435162573388,-0.7711456252808565,2.3304015396271103,0.13533979403609475,4.525463285218126,False,False,False,False,0,False,False,None / Noise
Terbutaline,Neonatal Respiratory Distress Syndrome,3,112,7399,2.767416721121852,0.9865187217734881,7.763253894033337,1.2364601613711546,0.26615435924802455,2.811275047713237,0.9695875755582818,8.151164054824461,0.9923463843712627,-0.055314897794957685,2.040007666537483,-0.7715731213167615,2.329473804551002,0.1352859151349759,4.523661693967028,False,False,False,False,0,False,False,None / Noise
Ondansetron Hydrochloride,Phimosis,30,19719,495,2.120950492853462,1.4707848524082179,3.0585241517613886,14.961898928760506,0.00010970404867514007,2.122634703994335,1.471145463783001,3.062632620308787,0.9921621892431199,0.6372702894893709,1.347054088996869,0.394640113127114,2.0190720003430744,1.4131796486667727,2.624964352019376,True,True,True,False,3,True,False,Moderate (3/4)
Hydroxychloroquine,Thrombocytopenia,4,1178,985,2.5554871616202246,1.0140367880231758,6.440116088822348,1.716180462726818,0.1901854466009181,2.560360930080044,1.012388371281499,6.475230532312759,0.9915064405082119,0.06755673893400937,1.9154561420824145,-0.5641231590810067,2.2335148430838077,0.4078240154328452,4.05920567073477,False,True,False,False,1,False,False,None / Noise
Certolizumab Pegol,Maternal Exposure Timing Unspecified,4,1928,602,2.5580771997403415,1.0129974999367084,6.459797739125947,1.7156797533077015,0.19025010672665219,2.561057749596126,1.0119931217825875,6.481285945118791,0.9911906883083679,0.06724098673416534,1.9151403898825703,-0.5644389112808508,2.232904796874221,0.4077126253090846,4.058096968439357,False,True,False,False,1,False,False,None / Noise
Risperidone,Maternal Drugs Affecting Foetus,38,1547,8027,2.044313593740411,1.4953692882742382,2.794773239174215,18.662399352020934,1.560292537892273e-05,2.070273398957032,1.5023569859107744,2.852871845123268,0.990993123613498,0.675119762387852,1.306866484839144,0.4591655256315429,2.0110403282264735,1.474738408556803,2.547342247896144,True,True,True,False,3,True,False,Moderate (3/4)
Carbamazepine,Infantile Apnoea,12,2055,1854,2.1651395616948537,1.2434920039344493,3.769891005960423,5.665333489408266,0.017303426888767005,2.1717385667697724,1.2430729202729611,3.794184818505708,0.9908447962047939,0.43647834506424255,1.5452112473453452,0.05747271010080435,2.063431066214141,1.0856033486190393,3.0412587838092424,True,True,True,False,3,True,False,Moderate (3/4)
Ondansetron,Petechiae,3,5093,163,2.7955136150251967,0.9698141623912305,8.058138017413953,1.225577296565672,0.2682688759318906,2.7964756903167927,0.9694516604873802,8.066700595057245,0.9905144473535179,-0.05714683481270244,2.0381757295197382,-0.7734050583345062,2.32550345485229,0.13505533413795234,4.5159515755666275,False,False,False,False,0,False,False,None / Noise
Leuprolide Acetate,Premature Baby,3,50,16608,2.7463186925720366,0.9994429239799529,7.546470318821192,1.2462648670429315,0.26426706832664415,2.8460884076138373,0.9610392847418753,8.428603650816939,0.9902145352026497,-0.05744674696357066,2.03787581736887,-0.7737049704853745,2.3248542660307363,0.13501763201670514,4.5146909000447675,False,False,False,False,0,False,False,None / Noise
Paliperidone Palmitate,Premature Baby,3,50,16608,2.7463186925720366,0.9994429239799529,7.546470318821192,1.2462648670429315,0.26426706832664415,2.8460884076138373,0.9610392847418753,8.428603650816939,0.9902145352026497,-0.05744674696357066,2.03787581736887,-0.7737049704853745,2.3248542660307363,0.13501763201670514,4.5146909000447675,False,False,False,False,0,False,False,None / Noise
Morphine Hydrochloride,Premature Baby,3,50,16608,2.7463186925720366,0.9994429239799529,7.546470318821192,1.2462648670429315,0.26426706832664415,2.8460884076138373,0.9610392847418753,8.428603650816939,0.9902145352026497,-0.05744674696357066,2.03787581736887,-0.7737049704853745,2.3248542660307363,0.13501763201670514,4.5146909000447675,False,False,False,False,0,False,False,None / Noise
